pair,df,p,idk
FLOWUSDTM-ROSEUSDTM,-2.006174171235398,0.28387251930591845,4
FLOWUSDTM-WAXPUSDTM,-2.2316162243695628,0.1949713078410233,3
FLOWUSDTM-API3USDTM,-2.4239567917866207,0.1350886223842066,6
FLOWUSDTM-BATUSDTM,-1.5332985835257502,0.5169794421875014,6
FLOWUSDTM-RNDRUSDTM,-3.2280176371480382,0.018419119610499763,6
FLOWUSDTM-DYDXUSDTM,-2.6364064077878764,0.08570379525637983,5
FLOWUSDTM-AXSUSDTM,1.3691856182413387,0.9969695607790857,18
FLOWUSDTM-BSVUSDTM,-2.862039622527163,0.049943699336727945,5
FLOWUSDTM-CRVUSDTM,-2.2521217300961727,0.1878746555458835,15
FLOWUSDTM-COMPUSDTM,-1.6446396887165302,0.45983746304003026,3
FLOWUSDTM-XTZUSDTM,-3.422411169325398,0.010218192886815199,8
FLOWUSDTM-KNCUSDTM,-1.617270560506837,0.4741605255077105,8
FLOWUSDTM-HBARUSDTM,-1.6897844618055644,0.43638336645119286,6
FLOWUSDTM-THETAUSDTM,-2.3394573918708788,0.15955768441047535,5
FLOWUSDTM-XMRUSDTM,-1.2987047950654933,0.6297646629903314,4
FLOWUSDTM-OCEANUSDTM,-1.5812149430178943,0.49302261965762334,7
FLOWUSDTM-DASHUSDTM,-1.1938470683146325,0.6762369313068004,5
FLOWUSDTM-MIRUSDTM,-0.8345235238001305,0.808770150108951,13
FLOWUSDTM-CHRUSDTM,-2.2803532955359964,0.17838273323115528,5
FLOWUSDTM-GRTUSDTM,-2.018938580045373,0.2783314214145455,7
FLOWUSDTM-LINKUSDTM,-2.6505846738447434,0.08298649315004425,5
FLOWUSDTM-DOGEUSDTM,-1.8183573487808797,0.3713866155270308,8
FLOWUSDTM-XLMUSDTM,-3.0676843867896997,0.029038972111214333,4
FLOWUSDTM-NEOUSDTM,-2.511322468501024,0.11274369497654918,4
FLOWUSDTM-UNIUSDTM,-2.0062267244070386,0.2838495891950428,6
FLOWUSDTM-XEMUSDTM,-2.8101788068355047,0.05683444378574776,4
FLOWUSDTM-ETCUSDTM,-0.2930060748798479,0.9264890569920564,12
FLOWUSDTM-CELOUSDTM,-1.9012462481606411,0.3314750635661876,19
FLOWUSDTM-SOSUSDTM,-2.295578686313696,0.1733978985653451,4
FLOWUSDTM-SANDUSDTM,-1.7556141761906452,0.40270984888572187,5
FLOWUSDTM-IOSTUSDTM,-3.8626874141104954,0.0023272687484089142,5
FLOWUSDTM-KSMUSDTM,-1.9612339828214023,0.3038249144991841,6
FLOWUSDTM-YFIUSDTM,-1.4656187079636351,0.5504455757399153,8
FLOWUSDTM-ENJUSDTM,-1.977433999993802,0.29655430042831615,6
FLOWUSDTM-NEARUSDTM,-2.068038457243463,0.2575591315138034,9
FLOWUSDTM-MATICUSDTM,-1.8649421992871646,0.34872878647664196,5
FLOWUSDTM-IMXUSDTM,-1.2359181241304171,0.6579570165274778,13
FLOWUSDTM-OMGUSDTM,-2.082609729459075,0.25156456467723975,4
FLOWUSDTM-NFTUSDTM,-1.9711477499478534,0.29936529439796633,4
FLOWUSDTM-C98USDTM,-2.7793831467966896,0.061279621585785704,6
FLOWUSDTM-SHIBUSDTM,-1.7671537802819357,0.39688649528059683,8
FLOWUSDTM-ALGOUSDTM,-1.988235551700689,0.29175510325793474,4
FLOWUSDTM-SOLUSDTM,-1.6837611755923598,0.4394980293253318,9
EOSUSDTM-RVNUSDTM,-2.680178627475723,0.07753148427026213,5
EOSUSDTM-CHZUSDTM,-1.1350059877847951,0.7009120146773535,6
EOSUSDTM-QTUMUSDTM,-0.4030312582259795,0.9095914342134104,5
EOSUSDTM-ICPUSDTM,-2.246320562074444,0.18986510493465253,4
EOSUSDTM-ALICEUSDTM,-1.90886089229326,0.327904217932391,4
EOSUSDTM-LINAUSDTM,-2.6043903588479567,0.09209326038792981,5
EOSUSDTM-DOTUSDM,-1.405431500368904,0.5796694366666055,4
EOSUSDTM-WAVESUSDTM,-0.9614874923665727,0.7670505113665084,8
EOSUSDTM-LTCUSDTM,-1.067494597173536,0.7278591326236632,8
EOSUSDTM-CTSIUSDTM,-3.0566194019200568,0.029934603821793693,8
EOSUSDTM-LUNAUSDTM,-0.6805145083078059,0.8517323686245261,9
EOSUSDTM-CROUSDTM,-0.9944316779213168,0.7552897967782113,19
EOSUSDTM-TRXUSDTM,-0.7239287061426941,0.8404537292562014,19
EOSUSDTM-IOTXUSDTM,-2.7550129569574326,0.06499272397266284,11
EOSUSDTM-FILUSDTM,-1.4556031950457373,0.5553484555275534,4
EOSUSDTM-DGBUSDTM,-1.7247923727675734,0.4183860877474892,10
EOSUSDTM-ADAUSDTM,-0.8299617085899608,0.8101622491560527,8
EOSUSDTM-GALAUSDTM,-1.606730797980411,0.4802115814449218,9
EOSUSDTM-ENSUSDTM,-3.2192572787744984,0.01889670443564774,5
EOSUSDTM-AAVEUSDTM,-1.3396245463932357,0.6108548098276961,10
EOSUSDTM-ATOMUSDTM,-0.3500335404554511,0.9181130838430651,19
EOSUSDTM-SUSHIUSDTM,-1.7937872548923022,0.38355048241605105,10
EOSUSDTM-SXPUSDTM,-1.9233826649042753,0.3211423714047353,4
EOSUSDTM-ROSEUSDTM,-3.3317415464781917,0.013517890276744167,16
EOSUSDTM-WAXPUSDTM,-1.468852435564159,0.548859500677734,4
EOSUSDTM-API3USDTM,-1.8700122767079914,0.34629707250436503,6
EOSUSDTM-BATUSDTM,-0.5109152716017306,0.8898687958438845,10
EOSUSDTM-RNDRUSDTM,-2.123967337124685,0.23498705173420947,6
EOSUSDTM-DYDXUSDTM,-1.4800953931863334,0.5433338826876141,4
EOSUSDTM-AXSUSDTM,-0.7521678623348581,0.8327703857599472,19
EOSUSDTM-BSVUSDTM,-2.168038417792696,0.21804944034374374,4
EOSUSDTM-CRVUSDTM,-1.1384732049306518,0.6994880173562192,19
EOSUSDTM-COMPUSDTM,-0.5125987233637938,0.8895344028216192,19
EOSUSDTM-XTZUSDTM,-1.0141631525756274,0.7480636296924106,19
EOSUSDTM-KNCUSDTM,-0.5843399024357453,0.8744814498636695,11
EOSUSDTM-HBARUSDTM,-1.2318852230169128,0.6597313429725117,6
EOSUSDTM-THETAUSDTM,-1.4735150324985726,0.546570035433447,19
EOSUSDTM-XMRUSDTM,-0.2828530190973852,0.9278979938075884,19
EOSUSDTM-OCEANUSDTM,-2.74786356260251,0.06611562507752192,18
EOSUSDTM-DASHUSDTM,-1.1931647576080875,0.6765291272994812,19
EOSUSDTM-MIRUSDTM,-0.7872192067089532,0.822847531032431,12
EOSUSDTM-CHRUSDTM,-2.048724700718289,0.26562579040889445,5
EOSUSDTM-GRTUSDTM,-1.2667915004758517,0.644225044254998,7
EOSUSDTM-LINKUSDTM,-0.8131356483074379,0.8152330863563142,19
EOSUSDTM-DOGEUSDTM,-1.9219972639544067,0.3217847057524056,16
EOSUSDTM-XLMUSDTM,-0.9174092249942792,0.7821852615430982,19
EOSUSDTM-NEOUSDTM,-2.344321186472422,0.15807152224575188,19
EOSUSDTM-UNIUSDTM,-1.737848816023205,0.41172463709463974,7
EOSUSDTM-XEMUSDTM,-1.0588528310498915,0.7311990284569112,9
EOSUSDTM-ETCUSDTM,-0.2270269782618173,0.9352224575977384,19
EOSUSDTM-CELOUSDTM,-1.5122062446211892,0.5274646748408922,19
EOSUSDTM-SOSUSDTM,-2.085654711791165,0.25032189980462227,4
EOSUSDTM-SANDUSDTM,-1.0952612747761021,0.7169579495426288,10
EOSUSDTM-IOSTUSDTM,-1.7230433022527707,0.4192806830587815,4
EOSUSDTM-KSMUSDTM,-2.056944194351302,0.26217606911009766,10
EOSUSDTM-YFIUSDTM,-0.5444326591447244,0.8830502730473941,10
EOSUSDTM-ENJUSDTM,-1.642114829076872,0.46115594795231024,6
EOSUSDTM-NEARUSDTM,-1.872100344528109,0.3452976350487044,11
EOSUSDTM-MATICUSDTM,-1.0911338207779555,0.7185946526177858,6
EOSUSDTM-IMXUSDTM,-1.7408956348600702,0.41017444737337616,12
EOSUSDTM-OMGUSDTM,-2.4235089063804693,0.13521082403414386,4
EOSUSDTM-NFTUSDTM,-1.5725012296617478,0.49739063615755713,8
EOSUSDTM-C98USDTM,-2.679436358070946,0.07766477321557304,9
EOSUSDTM-SHIBUSDTM,-1.198461945889068,0.674256993762415,18
EOSUSDTM-ALGOUSDTM,-1.7536174906380948,0.4037200917464138,10
EOSUSDTM-SOLUSDTM,-1.4184354821706093,0.5734067042407475,18
RVNUSDTM-CHZUSDTM,-1.5742722424532152,0.4965032039575867,7
RVNUSDTM-QTUMUSDTM,-1.2789607444157682,0.6387419960599611,7
RVNUSDTM-ICPUSDTM,-2.7352393069412004,0.06813630332295596,2
RVNUSDTM-ALICEUSDTM,-2.716647047879857,0.07120163646930076,5
RVNUSDTM-LINAUSDTM,-3.2279421637805044,0.01842318871006761,5
RVNUSDTM-DOTUSDM,-1.6827262054726853,0.44003370914542855,5
RVNUSDTM-WAVESUSDTM,-1.442778897369694,0.5616043817336812,8
RVNUSDTM-LTCUSDTM,-2.3842178874592226,0.14624042736869625,11
RVNUSDTM-CTSIUSDTM,-3.599343095371337,0.005773598783546595,8
RVNUSDTM-LUNAUSDTM,-0.7314040090498408,0.8384466612785042,11
RVNUSDTM-CROUSDTM,-1.5413907051852855,0.5129457202751072,11
RVNUSDTM-TRXUSDTM,-1.2110430826339957,0.6688273074167542,8
RVNUSDTM-IOTXUSDTM,-2.1169255458216067,0.2377634423143542,8
RVNUSDTM-FILUSDTM,-1.7012833416429052,0.4304513822413108,8
RVNUSDTM-DGBUSDTM,-2.567723023502468,0.09985342741240966,8
RVNUSDTM-ADAUSDTM,-0.7190264131542189,0.8417595246394325,10
RVNUSDTM-GALAUSDTM,-1.6599052018114464,0.45187982824641665,6
RVNUSDTM-ENSUSDTM,-2.938539637819256,0.04104641916425311,8
RVNUSDTM-AAVEUSDTM,-2.013569134025216,0.2806553816826589,5
RVNUSDTM-ATOMUSDTM,-0.697137658594663,0.8474895563457858,11
RVNUSDTM-SUSHIUSDTM,-2.4614746514288854,0.12513149169731147,8
RVNUSDTM-SXPUSDTM,-2.863931812506931,0.04970587622364619,5
RVNUSDTM-ROSEUSDTM,-3.9814445323617798,0.0015108512291893365,5
RVNUSDTM-WAXPUSDTM,-1.8366214768502624,0.3624376153790222,3
RVNUSDTM-API3USDTM,-2.1494409493236284,0.2251041430162044,6
RVNUSDTM-BATUSDTM,-0.9425960760846377,0.7736215906243858,8
RVNUSDTM-RNDRUSDTM,-3.601472237470993,0.005732944027841952,4
RVNUSDTM-DYDXUSDTM,-1.5951832824500054,0.4860126452136174,14
RVNUSDTM-AXSUSDTM,0.8615526053729764,0.9925674940441132,10
RVNUSDTM-BSVUSDTM,-2.5949548690757727,0.09404448313826441,8
RVNUSDTM-CRVUSDTM,-2.0156917917978077,0.27973546011115863,8
RVNUSDTM-COMPUSDTM,-1.0320574302828844,0.7413933020757463,5
RVNUSDTM-XTZUSDTM,-2.2713232550438707,0.18138362854175366,11
RVNUSDTM-KNCUSDTM,-0.9430855584811857,0.7734529293265238,8
RVNUSDTM-HBARUSDTM,-1.4123134617898359,0.5763588613601406,8
RVNUSDTM-THETAUSDTM,-2.420283340667612,0.13609322884277492,5
RVNUSDTM-XMRUSDTM,-0.9237619899367709,0.7800465780029808,10
RVNUSDTM-OCEANUSDTM,-1.5562311756975653,0.5055341849553393,7
RVNUSDTM-DASHUSDTM,-1.204754986635288,0.6715468991404977,7
RVNUSDTM-MIRUSDTM,-0.6618180378139944,0.8563932459782018,16
RVNUSDTM-CHRUSDTM,-2.3249387314493624,0.16405082801087711,10
RVNUSDTM-GRTUSDTM,-1.6911650427533897,0.4356701652370861,11
RVNUSDTM-LINKUSDTM,-1.7516597857034395,0.4047113508477931,11
RVNUSDTM-DOGEUSDTM,-2.2411930842419614,0.19163573999467698,11
RVNUSDTM-XLMUSDTM,-2.5414768146427726,0.1057058724951842,11
RVNUSDTM-NEOUSDTM,-3.3260435114434928,0.01375371423286906,11
RVNUSDTM-UNIUSDTM,-2.0375873595911504,0.2703393084982946,8
RVNUSDTM-XEMUSDTM,-1.9715658865658712,0.29917791082677647,8
RVNUSDTM-ETCUSDTM,-0.49914428832730207,0.8921833748458792,12
RVNUSDTM-CELOUSDTM,-2.3879027272094455,0.14517992541028224,6
RVNUSDTM-SOSUSDTM,-2.0717164513351523,0.2560385568234522,8
RVNUSDTM-SANDUSDTM,-1.5009363974555545,0.5330480657213187,6
RVNUSDTM-IOSTUSDTM,-2.7025113265560314,0.07360470713823249,11
RVNUSDTM-KSMUSDTM,-2.3794232108586453,0.14762847143689145,12
RVNUSDTM-YFIUSDTM,-0.9484131822647459,0.7716116853908876,8
RVNUSDTM-ENJUSDTM,-2.124096792346527,0.23493619013921974,6
RVNUSDTM-NEARUSDTM,-2.1429016362932276,0.22761703966912822,11
RVNUSDTM-MATICUSDTM,-1.4898106841612029,0.5385456912239255,11
RVNUSDTM-IMXUSDTM,-1.0498847927920802,0.7346382255459981,18
RVNUSDTM-OMGUSDTM,-2.5802936468067315,0.09713895246408233,13
RVNUSDTM-NFTUSDTM,-1.6406969434530811,0.4618966427863055,8
RVNUSDTM-C98USDTM,-2.4582773433540512,0.12595864590994038,9
RVNUSDTM-SHIBUSDTM,-1.101138422893978,0.7146177017965176,17
RVNUSDTM-ALGOUSDTM,-2.680294342870447,0.07751072152592756,11
RVNUSDTM-SOLUSDTM,-2.122530208548415,0.23555211940760368,11
CHZUSDTM-QTUMUSDTM,-0.05701704588566879,0.9535550466554292,5
CHZUSDTM-ICPUSDTM,-1.9212401640878767,0.3221359790051943,1
CHZUSDTM-ALICEUSDTM,-1.7318393548571203,0.4147870203881665,4
CHZUSDTM-LINAUSDTM,-1.8361371091142282,0.36267387800477024,5
CHZUSDTM-DOTUSDM,-2.4064692076170746,0.1399188415724732,4
CHZUSDTM-WAVESUSDTM,-1.9477857129966087,0.3099256200451592,8
CHZUSDTM-LTCUSDTM,-2.216962726638973,0.20014666747258508,6
CHZUSDTM-CTSIUSDTM,-2.2814647722938517,0.1780156499291281,7
CHZUSDTM-LUNAUSDTM,-1.4061299193288304,0.5793338554369318,6
CHZUSDTM-CROUSDTM,-3.220591029230146,0.018823302623086673,5
CHZUSDTM-TRXUSDTM,-2.5107080207257026,0.112890639053281,5
CHZUSDTM-IOTXUSDTM,-1.551541892470893,0.5078779100339129,8
CHZUSDTM-FILUSDTM,-2.8803419666887224,0.04768217970493087,4
CHZUSDTM-DGBUSDTM,-1.8267947112546308,0.3672423261798323,5
CHZUSDTM-ADAUSDTM,0.03334426368116851,0.9612042860877928,6
CHZUSDTM-GALAUSDTM,-2.758677640830382,0.06442309850408412,5
CHZUSDTM-ENSUSDTM,-1.7259997766713984,0.41776883735252934,5
CHZUSDTM-AAVEUSDTM,-1.6461294288569397,0.4590598158588479,6
CHZUSDTM-ATOMUSDTM,-1.747124945797104,0.4070102869145892,6
CHZUSDTM-SUSHIUSDTM,-2.0767847658383993,0.25395143088672034,6
CHZUSDTM-SXPUSDTM,-1.774197525523512,0.393345039955453,4
CHZUSDTM-ROSEUSDTM,-0.9681126322503973,0.764716136173637,6
CHZUSDTM-WAXPUSDTM,-2.7447502266713437,0.06660944378432042,3
CHZUSDTM-API3USDTM,-3.4714993133514516,0.008749941133389921,5
CHZUSDTM-BATUSDTM,-2.513109705874624,0.11231708823992653,5
CHZUSDTM-RNDRUSDTM,-1.8684313649193103,0.3470545586591096,8
CHZUSDTM-DYDXUSDTM,-2.447155422990684,0.12886687047047246,5
CHZUSDTM-AXSUSDTM,2.2067658079534023,0.9988880259472115,19
CHZUSDTM-BSVUSDTM,-1.46542043991777,0.5505427740376766,5
CHZUSDTM-CRVUSDTM,-1.9257499002853373,0.32004617415826697,5
CHZUSDTM-COMPUSDTM,-2.36138170037256,0.15293401958383102,11
CHZUSDTM-XTZUSDTM,-2.1814387762226537,0.21305094419105391,5
CHZUSDTM-KNCUSDTM,-2.2161263025435067,0.20044468688026673,8
CHZUSDTM-HBARUSDTM,-2.7715152312389963,0.062459220982324835,5
CHZUSDTM-THETAUSDTM,-2.1231793678281696,0.23529677626792928,5
CHZUSDTM-XMRUSDTM,-2.5387048814413973,0.10633871605783274,6
CHZUSDTM-OCEANUSDTM,-1.1583577143293917,0.6912479181852567,7
CHZUSDTM-DASHUSDTM,-0.8290679342435892,0.8104341303031475,18
CHZUSDTM-MIRUSDTM,-1.2148012023673171,0.6671964206704571,19
CHZUSDTM-CHRUSDTM,-1.6381834982504662,0.46321012470706524,7
CHZUSDTM-GRTUSDTM,-2.998177332097882,0.035064965474066505,7
CHZUSDTM-LINKUSDTM,-3.090775458207885,0.027243420307556367,6
CHZUSDTM-DOGEUSDTM,-1.1976025167109297,0.6746261974306076,15
CHZUSDTM-XLMUSDTM,-1.8152751645376566,0.3729048018369765,6
CHZUSDTM-NEOUSDTM,-1.2730023458003732,0.6414315067573275,8
CHZUSDTM-UNIUSDTM,-1.459765364595429,0.5533127289670305,6
CHZUSDTM-XEMUSDTM,-2.2244051284090025,0.19750732700895685,4
CHZUSDTM-ETCUSDTM,-0.19931438997196738,0.9386032909888886,12
CHZUSDTM-CELOUSDTM,-2.026842795135617,0.27492888289387124,19
CHZUSDTM-SOSUSDTM,-2.4334276793960017,0.13252306850115525,4
CHZUSDTM-SANDUSDTM,-2.0148761025776634,0.2800887782296704,5
CHZUSDTM-IOSTUSDTM,-1.8336271208038308,0.3638991321871248,5
CHZUSDTM-KSMUSDTM,-1.4106141183144847,0.5771771314849306,6
CHZUSDTM-YFIUSDTM,-2.3125567963484235,0.16795013110748902,4
CHZUSDTM-ENJUSDTM,-0.81266418200713,0.815373726034541,19
CHZUSDTM-NEARUSDTM,-2.394518744590105,0.14328943277099132,4
CHZUSDTM-MATICUSDTM,-3.45037800210407,0.009356783427913505,6
CHZUSDTM-IMXUSDTM,-1.010491695108541,0.7494184879310158,11
CHZUSDTM-OMGUSDTM,-1.2129134596410718,0.6680161449618878,6
CHZUSDTM-NFTUSDTM,-2.6322546605198216,0.08651242065832171,5
CHZUSDTM-C98USDTM,-1.9820568612580736,0.2944955303484609,6
CHZUSDTM-SHIBUSDTM,-2.9679979191503354,0.03799300644916322,9
CHZUSDTM-ALGOUSDTM,-1.0018816353551854,0.7525773994055653,6
CHZUSDTM-SOLUSDTM,-1.9771092141515503,0.29669921117169373,5
QTUMUSDTM-ICPUSDTM,-0.2611817397642639,0.9308250632379327,3
QTUMUSDTM-ALICEUSDTM,-0.7054180127854461,0.8453411545626058,18
QTUMUSDTM-LINAUSDTM,-1.2367002869166337,0.6576123650721126,7
QTUMUSDTM-DOTUSDM,0.010598253170103657,0.9593998274002316,12
QTUMUSDTM-WAVESUSDTM,0.18162392936108093,0.971211896916195,8
QTUMUSDTM-LTCUSDTM,0.14949027194358314,0.969282046032694,13
QTUMUSDTM-CTSIUSDTM,-0.942787815489212,0.7735555329777709,7
QTUMUSDTM-LUNAUSDTM,0.49236962516213206,0.9846393227028741,5
QTUMUSDTM-CROUSDTM,0.10488293966564159,0.9663928980767259,12
QTUMUSDTM-TRXUSDTM,0.5465213160689676,0.9862205488256716,12
QTUMUSDTM-IOTXUSDTM,-1.461659509890636,0.5523854571923411,7
QTUMUSDTM-FILUSDTM,0.14389370416895578,0.9689332604042709,18
QTUMUSDTM-DGBUSDTM,-0.8733675457626499,0.7966163181938253,13
QTUMUSDTM-ADAUSDTM,-3.1230380519102474,0.02489458437989638,18
QTUMUSDTM-GALAUSDTM,-0.005733882569867306,0.9580553214289406,12
QTUMUSDTM-ENSUSDTM,-1.7031923038963477,0.42946846098467684,12
QTUMUSDTM-AAVEUSDTM,-0.9624038719857362,0.7667285486552471,7
QTUMUSDTM-ATOMUSDTM,0.39273654682201814,0.9812212735145907,5
QTUMUSDTM-SUSHIUSDTM,-0.10574578721126293,0.948863215039371,7
QTUMUSDTM-SXPUSDTM,-0.4078526653054681,0.9087793842347798,5
QTUMUSDTM-ROSEUSDTM,-0.7570585560762813,0.8314116266092593,9
QTUMUSDTM-WAXPUSDTM,-0.1346094645079732,0.9458803147305289,4
QTUMUSDTM-API3USDTM,-0.207783024052271,0.9375875206510561,6
QTUMUSDTM-BATUSDTM,0.19811061803152916,0.972155424942879,7
QTUMUSDTM-RNDRUSDTM,-0.18858588228889056,0.939868544393384,7
QTUMUSDTM-DYDXUSDTM,-0.5129456511715756,0.8894653855081501,18
QTUMUSDTM-AXSUSDTM,-2.3863423140116202,0.14562835208375896,19
QTUMUSDTM-BSVUSDTM,0.06598084761949527,0.9636602141862715,4
QTUMUSDTM-CRVUSDTM,-0.14721670270561507,0.9445277241398881,13
QTUMUSDTM-COMPUSDTM,0.02101055443752096,0.960235535652773,13
QTUMUSDTM-XTZUSDTM,0.5019048842788173,0.9849308788766483,5
QTUMUSDTM-KNCUSDTM,0.5504879242705947,0.986329485329257,12
QTUMUSDTM-HBARUSDTM,-0.04823534781732327,0.9543565778646594,5
QTUMUSDTM-THETAUSDTM,-0.12497583635952138,0.9468933192628465,14
QTUMUSDTM-XMRUSDTM,0.3487723489536115,0.9794747533065411,5
QTUMUSDTM-OCEANUSDTM,-1.9618967701722407,0.3035257605959119,12
QTUMUSDTM-DASHUSDTM,-1.7887098733250306,0.3860811590459833,14
QTUMUSDTM-MIRUSDTM,0.12263232830236001,0.9675727672505355,12
QTUMUSDTM-CHRUSDTM,-1.0613873336407462,0.7302221064815335,7
QTUMUSDTM-GRTUSDTM,-0.19639794127095198,0.9389496134538016,7
QTUMUSDTM-LINKUSDTM,-0.011339305420057774,0.957584226874367,13
QTUMUSDTM-DOGEUSDTM,-1.0255811424462826,0.7438202127571582,18
QTUMUSDTM-XLMUSDTM,0.17327588005661976,0.9707222526993188,4
QTUMUSDTM-NEOUSDTM,1.2247363606688038,0.9961524104241836,4
QTUMUSDTM-UNIUSDTM,-0.8221514626428227,0.8125284940919397,5
QTUMUSDTM-XEMUSDTM,0.2819617265546585,0.9765015960363184,4
QTUMUSDTM-ETCUSDTM,-1.2718323113992835,0.6419585471319013,13
QTUMUSDTM-CELOUSDTM,-0.5052628877856739,0.8909853809344749,19
QTUMUSDTM-SOSUSDTM,-1.1477901677765092,0.695642596107104,4
QTUMUSDTM-SANDUSDTM,-0.3529061048203573,0.91766982551104,5
QTUMUSDTM-IOSTUSDTM,-0.2138794161618019,0.9368468795390837,18
QTUMUSDTM-KSMUSDTM,-0.5859955113699927,0.8741151715200811,7
QTUMUSDTM-YFIUSDTM,0.25031576966938635,0.9749465886288553,5
QTUMUSDTM-ENJUSDTM,-1.1954500886857438,0.6755498999402142,18
QTUMUSDTM-NEARUSDTM,-1.1772289848483704,0.6833137342713449,7
QTUMUSDTM-MATICUSDTM,0.03728167846982362,0.9615087839011033,5
QTUMUSDTM-IMXUSDTM,-1.792965320268636,0.3839597675810147,11
QTUMUSDTM-OMGUSDTM,-0.41752808476005837,0.9071308237470364,12
QTUMUSDTM-NFTUSDTM,-0.2121155604513391,0.9370619820625337,5
QTUMUSDTM-C98USDTM,-1.039341278573466,0.7386465049244911,7
QTUMUSDTM-SHIBUSDTM,-0.19596288011923915,0.9390011236131605,17
QTUMUSDTM-ALGOUSDTM,-0.8661838321561695,0.7989045443237189,4
QTUMUSDTM-SOLUSDTM,-0.7847977907406587,0.8235468667139214,13
ICPUSDTM-ALICEUSDTM,-2.9063140558975658,0.0446186700158062,1
ICPUSDTM-LINAUSDTM,-2.771958491435518,0.06239228238941536,1
ICPUSDTM-DOTUSDM,-2.9198284482322614,0.04309032922891661,1
ICPUSDTM-WAVESUSDTM,-1.2869453424953694,0.6351234713958074,3
ICPUSDTM-LTCUSDTM,-2.4729677292504135,0.12219085967730409,1
ICPUSDTM-CTSIUSDTM,-3.415502561758004,0.010441607135422222,7
ICPUSDTM-LUNAUSDTM,-0.6380205231898961,0.8621574760644575,1
ICPUSDTM-CROUSDTM,-1.7404386795103741,0.41040683506766396,0
ICPUSDTM-TRXUSDTM,-1.159275751380175,0.6908644897164387,1
ICPUSDTM-IOTXUSDTM,-2.5411309720541073,0.1057846748893495,4
ICPUSDTM-FILUSDTM,-1.7823278647021519,0.3892700394618668,0
ICPUSDTM-DGBUSDTM,-2.2617276929942265,0.18460870415142344,1
ICPUSDTM-ADAUSDTM,-0.8903155196435943,0.7911449236703565,1
ICPUSDTM-GALAUSDTM,-2.0722762103391505,0.2558075789229434,5
ICPUSDTM-ENSUSDTM,-2.276570101243413,0.17963595140561633,4
ICPUSDTM-AAVEUSDTM,-1.7139650941536875,0.42393198358671763,1
ICPUSDTM-ATOMUSDTM,-0.6047423024429647,0.8699068561700979,1
ICPUSDTM-SUSHIUSDTM,-2.550250148952457,0.1037215397607173,2
ICPUSDTM-SXPUSDTM,-2.3269299953746727,0.16342953791231418,6
ICPUSDTM-ROSEUSDTM,-2.324000602433937,0.16434408799507305,2
ICPUSDTM-WAXPUSDTM,-2.11471473187613,0.23863904679462095,0
ICPUSDTM-API3USDTM,-2.4175205594353733,0.13685229776876623,3
ICPUSDTM-BATUSDTM,-1.357261992134949,0.6025852446310219,4
ICPUSDTM-RNDRUSDTM,-2.571159837290516,0.09910563544022116,2
ICPUSDTM-DYDXUSDTM,-1.7392720201372858,0.41100031819530314,1
ICPUSDTM-AXSUSDTM,0.8742053929482072,0.9927442954173311,1
ICPUSDTM-BSVUSDTM,-2.1415880810052252,0.22812382406384069,2
ICPUSDTM-CRVUSDTM,-1.9027753311948443,0.33075663584085413,2
ICPUSDTM-COMPUSDTM,-0.9511274750975942,0.7706697447647999,1
ICPUSDTM-XTZUSDTM,-2.333871228443025,0.1612763642347383,1
ICPUSDTM-KNCUSDTM,-1.30692544149988,0.6259979897147603,2
ICPUSDTM-HBARUSDTM,-1.2932194521365792,0.6322686849299508,0
ICPUSDTM-THETAUSDTM,-3.5870450976004085,0.006013582640981437,1
ICPUSDTM-XMRUSDTM,-1.2475197859618592,0.6528273926167307,1
ICPUSDTM-OCEANUSDTM,-1.4282900946679753,0.568640883909925,2
ICPUSDTM-DASHUSDTM,-0.9353421466268675,0.7761111046125236,14
ICPUSDTM-MIRUSDTM,-0.9592816926790936,0.7678242834585391,10
ICPUSDTM-CHRUSDTM,-2.5368486097969747,0.1067640977265984,2
ICPUSDTM-GRTUSDTM,-1.846548412235456,0.3576086320260369,2
ICPUSDTM-LINKUSDTM,-2.176630073035528,0.21483645044442057,1
ICPUSDTM-DOGEUSDTM,-2.727913438312158,0.06933131969971237,1
ICPUSDTM-XLMUSDTM,-2.5117397312431984,0.11264398839050777,1
ICPUSDTM-NEOUSDTM,-1.98880774483812,0.2915019721890969,2
ICPUSDTM-UNIUSDTM,-2.3674661797381074,0.15113012428978018,1
ICPUSDTM-XEMUSDTM,-2.120448120324539,0.23637219471962817,1
ICPUSDTM-ETCUSDTM,-0.21772517748326148,0.9363755788047958,13
ICPUSDTM-CELOUSDTM,-2.543970231619225,0.10513903692007515,3
ICPUSDTM-SOSUSDTM,-2.4911560639392274,0.1176410056915182,2
ICPUSDTM-SANDUSDTM,-1.8841949963368791,0.33953241943306955,1
ICPUSDTM-IOSTUSDTM,-2.444375903957407,0.12960120465127756,1
ICPUSDTM-KSMUSDTM,-1.7343323003819735,0.4135158605325985,7
ICPUSDTM-YFIUSDTM,-1.1613806567818719,0.6899843625240546,1
ICPUSDTM-ENJUSDTM,-2.850260697677003,0.05144527627792654,1
ICPUSDTM-NEARUSDTM,-3.248136527941343,0.017362040807030868,3
ICPUSDTM-MATICUSDTM,-1.622237808372841,0.471556296449732,0
ICPUSDTM-IMXUSDTM,-1.1991620443692748,0.6739560753684386,9
ICPUSDTM-OMGUSDTM,-1.706741821595383,0.42764227800371674,2
